generator,paper_id,folder,paper_file,tables_file,n_tables
gpt4o,generated_paper_293,gpt4o/generated_paper_293,gpt4o/generated_paper_293/paper.tex,gpt4o/generated_paper_293/extracted_tables.json,2
gpt4o,generated_paper_294,gpt4o/generated_paper_294,gpt4o/generated_paper_294/paper.tex,gpt4o/generated_paper_294/extracted_tables.json,2
gpt4o,generated_paper_296,gpt4o/generated_paper_296,gpt4o/generated_paper_296/paper.tex,gpt4o/generated_paper_296/extracted_tables.json,2
gpt4o,generated_paper_297,gpt4o/generated_paper_297,gpt4o/generated_paper_297/paper.tex,gpt4o/generated_paper_297/extracted_tables.json,2
gpt4o,generated_paper_298,gpt4o/generated_paper_298,gpt4o/generated_paper_298/paper.tex,gpt4o/generated_paper_298/extracted_tables.json,2
gpt4o,generated_paper_299,gpt4o/generated_paper_299,gpt4o/generated_paper_299/paper.tex,gpt4o/generated_paper_299/extracted_tables.json,3
gpt4o,generated_paper_29,gpt4o/generated_paper_29,gpt4o/generated_paper_29/paper.tex,gpt4o/generated_paper_29/extracted_tables.json,2
gpt4o,generated_paper_2,gpt4o/generated_paper_2,gpt4o/generated_paper_2/paper.tex,gpt4o/generated_paper_2/extracted_tables.json,2
gpt4o,generated_paper_300,gpt4o/generated_paper_300,gpt4o/generated_paper_300/paper.tex,gpt4o/generated_paper_300/extracted_tables.json,1
gpt4o,generated_paper_301,gpt4o/generated_paper_301,gpt4o/generated_paper_301/paper.tex,gpt4o/generated_paper_301/extracted_tables.json,2
gpt4o,generated_paper_302,gpt4o/generated_paper_302,gpt4o/generated_paper_302/paper.tex,gpt4o/generated_paper_302/extracted_tables.json,1
gpt4o,generated_paper_303,gpt4o/generated_paper_303,gpt4o/generated_paper_303/paper.tex,gpt4o/generated_paper_303/extracted_tables.json,3
gpt4o,generated_paper_304,gpt4o/generated_paper_304,gpt4o/generated_paper_304/paper.tex,gpt4o/generated_paper_304/extracted_tables.json,2
gpt4o,generated_paper_305,gpt4o/generated_paper_305,gpt4o/generated_paper_305/paper.tex,gpt4o/generated_paper_305/extracted_tables.json,3
gpt4o,generated_paper_306,gpt4o/generated_paper_306,gpt4o/generated_paper_306/paper.tex,gpt4o/generated_paper_306/extracted_tables.json,2
gpt4o,generated_paper_307,gpt4o/generated_paper_307,gpt4o/generated_paper_307/paper.tex,gpt4o/generated_paper_307/extracted_tables.json,1
gpt4o,generated_paper_308,gpt4o/generated_paper_308,gpt4o/generated_paper_308/paper.tex,gpt4o/generated_paper_308/extracted_tables.json,3
gpt4o,generated_paper_309,gpt4o/generated_paper_309,gpt4o/generated_paper_309/paper.tex,gpt4o/generated_paper_309/extracted_tables.json,1
gpt4o,generated_paper_30,gpt4o/generated_paper_30,gpt4o/generated_paper_30/paper.tex,gpt4o/generated_paper_30/extracted_tables.json,3
gpt4o,generated_paper_310,gpt4o/generated_paper_310,gpt4o/generated_paper_310/paper.tex,gpt4o/generated_paper_310/extracted_tables.json,3
gpt4o,generated_paper_311,gpt4o/generated_paper_311,gpt4o/generated_paper_311/paper.tex,gpt4o/generated_paper_311/extracted_tables.json,1
gpt4o,generated_paper_312,gpt4o/generated_paper_312,gpt4o/generated_paper_312/paper.tex,gpt4o/generated_paper_312/extracted_tables.json,3
gpt4o,generated_paper_313,gpt4o/generated_paper_313,gpt4o/generated_paper_313/paper.tex,gpt4o/generated_paper_313/extracted_tables.json,3
gpt4o,generated_paper_314,gpt4o/generated_paper_314,gpt4o/generated_paper_314/paper.tex,gpt4o/generated_paper_314/extracted_tables.json,1
gpt4o,generated_paper_315,gpt4o/generated_paper_315,gpt4o/generated_paper_315/paper.tex,gpt4o/generated_paper_315/extracted_tables.json,2
gpt4o,generated_paper_316,gpt4o/generated_paper_316,gpt4o/generated_paper_316/paper.tex,gpt4o/generated_paper_316/extracted_tables.json,2
gpt4o,generated_paper_317,gpt4o/generated_paper_317,gpt4o/generated_paper_317/paper.tex,gpt4o/generated_paper_317/extracted_tables.json,3
gpt4o,generated_paper_318,gpt4o/generated_paper_318,gpt4o/generated_paper_318/paper.tex,gpt4o/generated_paper_318/extracted_tables.json,2
gpt4o,generated_paper_319,gpt4o/generated_paper_319,gpt4o/generated_paper_319/paper.tex,gpt4o/generated_paper_319/extracted_tables.json,3
gpt4o,generated_paper_31,gpt4o/generated_paper_31,gpt4o/generated_paper_31/paper.tex,gpt4o/generated_paper_31/extracted_tables.json,2
gpt4o,generated_paper_320,gpt4o/generated_paper_320,gpt4o/generated_paper_320/paper.tex,gpt4o/generated_paper_320/extracted_tables.json,2
gpt4o,generated_paper_321,gpt4o/generated_paper_321,gpt4o/generated_paper_321/paper.tex,gpt4o/generated_paper_321/extracted_tables.json,3
gpt4o,generated_paper_322,gpt4o/generated_paper_322,gpt4o/generated_paper_322/paper.tex,gpt4o/generated_paper_322/extracted_tables.json,2
gpt4o,generated_paper_323,gpt4o/generated_paper_323,gpt4o/generated_paper_323/paper.tex,gpt4o/generated_paper_323/extracted_tables.json,3
gpt4o,generated_paper_324,gpt4o/generated_paper_324,gpt4o/generated_paper_324/paper.tex,gpt4o/generated_paper_324/extracted_tables.json,2
gpt4o,generated_paper_325,gpt4o/generated_paper_325,gpt4o/generated_paper_325/paper.tex,gpt4o/generated_paper_325/extracted_tables.json,2
gpt4o,generated_paper_326,gpt4o/generated_paper_326,gpt4o/generated_paper_326/paper.tex,gpt4o/generated_paper_326/extracted_tables.json,1
gpt4o,generated_paper_327,gpt4o/generated_paper_327,gpt4o/generated_paper_327/paper.tex,gpt4o/generated_paper_327/extracted_tables.json,2
gpt4o,generated_paper_328,gpt4o/generated_paper_328,gpt4o/generated_paper_328/paper.tex,gpt4o/generated_paper_328/extracted_tables.json,3
gpt4o,generated_paper_329,gpt4o/generated_paper_329,gpt4o/generated_paper_329/paper.tex,gpt4o/generated_paper_329/extracted_tables.json,2
gpt4o,generated_paper_32,gpt4o/generated_paper_32,gpt4o/generated_paper_32/paper.tex,gpt4o/generated_paper_32/extracted_tables.json,2
gpt4o,generated_paper_330,gpt4o/generated_paper_330,gpt4o/generated_paper_330/paper.tex,gpt4o/generated_paper_330/extracted_tables.json,1
gpt4o,generated_paper_331,gpt4o/generated_paper_331,gpt4o/generated_paper_331/paper.tex,gpt4o/generated_paper_331/extracted_tables.json,2
gpt4o,generated_paper_332,gpt4o/generated_paper_332,gpt4o/generated_paper_332/paper.tex,gpt4o/generated_paper_332/extracted_tables.json,3
gpt4o,generated_paper_333,gpt4o/generated_paper_333,gpt4o/generated_paper_333/paper.tex,gpt4o/generated_paper_333/extracted_tables.json,3
gpt4o,generated_paper_334,gpt4o/generated_paper_334,gpt4o/generated_paper_334/paper.tex,gpt4o/generated_paper_334/extracted_tables.json,1
gpt4o,generated_paper_335,gpt4o/generated_paper_335,gpt4o/generated_paper_335/paper.tex,gpt4o/generated_paper_335/extracted_tables.json,2
gpt4o,generated_paper_336,gpt4o/generated_paper_336,gpt4o/generated_paper_336/paper.tex,gpt4o/generated_paper_336/extracted_tables.json,1
gpt4o,generated_paper_337,gpt4o/generated_paper_337,gpt4o/generated_paper_337/paper.tex,gpt4o/generated_paper_337/extracted_tables.json,2
gpt4o,generated_paper_338,gpt4o/generated_paper_338,gpt4o/generated_paper_338/paper.tex,gpt4o/generated_paper_338/extracted_tables.json,3
gpt4o,generated_paper_339,gpt4o/generated_paper_339,gpt4o/generated_paper_339/paper.tex,gpt4o/generated_paper_339/extracted_tables.json,2
gpt4o,generated_paper_33,gpt4o/generated_paper_33,gpt4o/generated_paper_33/paper.tex,gpt4o/generated_paper_33/extracted_tables.json,2
gpt4o,generated_paper_340,gpt4o/generated_paper_340,gpt4o/generated_paper_340/paper.tex,gpt4o/generated_paper_340/extracted_tables.json,2
gpt4o,generated_paper_341,gpt4o/generated_paper_341,gpt4o/generated_paper_341/paper.tex,gpt4o/generated_paper_341/extracted_tables.json,2
gpt4o,generated_paper_342,gpt4o/generated_paper_342,gpt4o/generated_paper_342/paper.tex,gpt4o/generated_paper_342/extracted_tables.json,2
gpt4o,generated_paper_343,gpt4o/generated_paper_343,gpt4o/generated_paper_343/paper.tex,gpt4o/generated_paper_343/extracted_tables.json,3
gpt4o,generated_paper_344,gpt4o/generated_paper_344,gpt4o/generated_paper_344/paper.tex,gpt4o/generated_paper_344/extracted_tables.json,3
gpt4o,generated_paper_345,gpt4o/generated_paper_345,gpt4o/generated_paper_345/paper.tex,gpt4o/generated_paper_345/extracted_tables.json,3
gpt4o,generated_paper_346,gpt4o/generated_paper_346,gpt4o/generated_paper_346/paper.tex,gpt4o/generated_paper_346/extracted_tables.json,3
gpt4o,generated_paper_347,gpt4o/generated_paper_347,gpt4o/generated_paper_347/paper.tex,gpt4o/generated_paper_347/extracted_tables.json,1
gpt4o,generated_paper_348,gpt4o/generated_paper_348,gpt4o/generated_paper_348/paper.tex,gpt4o/generated_paper_348/extracted_tables.json,2
gpt4o,generated_paper_349,gpt4o/generated_paper_349,gpt4o/generated_paper_349/paper.tex,gpt4o/generated_paper_349/extracted_tables.json,2
gpt4o,generated_paper_34,gpt4o/generated_paper_34,gpt4o/generated_paper_34/paper.tex,gpt4o/generated_paper_34/extracted_tables.json,2
gpt4o,generated_paper_350,gpt4o/generated_paper_350,gpt4o/generated_paper_350/paper.tex,gpt4o/generated_paper_350/extracted_tables.json,3
gpt4o,generated_paper_351,gpt4o/generated_paper_351,gpt4o/generated_paper_351/paper.tex,gpt4o/generated_paper_351/extracted_tables.json,2
gpt4o,generated_paper_352,gpt4o/generated_paper_352,gpt4o/generated_paper_352/paper.tex,gpt4o/generated_paper_352/extracted_tables.json,2
gpt4o,generated_paper_353,gpt4o/generated_paper_353,gpt4o/generated_paper_353/paper.tex,gpt4o/generated_paper_353/extracted_tables.json,3
gpt4o,generated_paper_354,gpt4o/generated_paper_354,gpt4o/generated_paper_354/paper.tex,gpt4o/generated_paper_354/extracted_tables.json,3
gpt4o,generated_paper_355,gpt4o/generated_paper_355,gpt4o/generated_paper_355/paper.tex,gpt4o/generated_paper_355/extracted_tables.json,2
gpt4o,generated_paper_356,gpt4o/generated_paper_356,gpt4o/generated_paper_356/paper.tex,gpt4o/generated_paper_356/extracted_tables.json,1
gpt4o,generated_paper_357,gpt4o/generated_paper_357,gpt4o/generated_paper_357/paper.tex,gpt4o/generated_paper_357/extracted_tables.json,2
gpt4o,generated_paper_358,gpt4o/generated_paper_358,gpt4o/generated_paper_358/paper.tex,gpt4o/generated_paper_358/extracted_tables.json,1
gpt4o,generated_paper_359,gpt4o/generated_paper_359,gpt4o/generated_paper_359/paper.tex,gpt4o/generated_paper_359/extracted_tables.json,1
gpt4o,generated_paper_35,gpt4o/generated_paper_35,gpt4o/generated_paper_35/paper.tex,gpt4o/generated_paper_35/extracted_tables.json,2
gpt4o,generated_paper_360,gpt4o/generated_paper_360,gpt4o/generated_paper_360/paper.tex,gpt4o/generated_paper_360/extracted_tables.json,1
gpt4o,generated_paper_361,gpt4o/generated_paper_361,gpt4o/generated_paper_361/paper.tex,gpt4o/generated_paper_361/extracted_tables.json,2
gpt4o,generated_paper_362,gpt4o/generated_paper_362,gpt4o/generated_paper_362/paper.tex,gpt4o/generated_paper_362/extracted_tables.json,3
gpt4o,generated_paper_363,gpt4o/generated_paper_363,gpt4o/generated_paper_363/paper.tex,gpt4o/generated_paper_363/extracted_tables.json,2
gpt4o,generated_paper_364,gpt4o/generated_paper_364,gpt4o/generated_paper_364/paper.tex,gpt4o/generated_paper_364/extracted_tables.json,1
gpt4o,generated_paper_365,gpt4o/generated_paper_365,gpt4o/generated_paper_365/paper.tex,gpt4o/generated_paper_365/extracted_tables.json,3
gpt4o,generated_paper_366,gpt4o/generated_paper_366,gpt4o/generated_paper_366/paper.tex,gpt4o/generated_paper_366/extracted_tables.json,2
gpt4o,generated_paper_367,gpt4o/generated_paper_367,gpt4o/generated_paper_367/paper.tex,gpt4o/generated_paper_367/extracted_tables.json,4
gpt4o,generated_paper_368,gpt4o/generated_paper_368,gpt4o/generated_paper_368/paper.tex,gpt4o/generated_paper_368/extracted_tables.json,3
gpt4o,generated_paper_369,gpt4o/generated_paper_369,gpt4o/generated_paper_369/paper.tex,gpt4o/generated_paper_369/extracted_tables.json,3
gpt4o,generated_paper_36,gpt4o/generated_paper_36,gpt4o/generated_paper_36/paper.tex,gpt4o/generated_paper_36/extracted_tables.json,1
gpt4o,generated_paper_370,gpt4o/generated_paper_370,gpt4o/generated_paper_370/paper.tex,gpt4o/generated_paper_370/extracted_tables.json,3
gpt4o,generated_paper_371,gpt4o/generated_paper_371,gpt4o/generated_paper_371/paper.tex,gpt4o/generated_paper_371/extracted_tables.json,2
gpt4o,generated_paper_372,gpt4o/generated_paper_372,gpt4o/generated_paper_372/paper.tex,gpt4o/generated_paper_372/extracted_tables.json,1
gpt4o,generated_paper_373,gpt4o/generated_paper_373,gpt4o/generated_paper_373/paper.tex,gpt4o/generated_paper_373/extracted_tables.json,2
gpt4o,generated_paper_374,gpt4o/generated_paper_374,gpt4o/generated_paper_374/paper.tex,gpt4o/generated_paper_374/extracted_tables.json,3
gpt4o,generated_paper_375,gpt4o/generated_paper_375,gpt4o/generated_paper_375/paper.tex,gpt4o/generated_paper_375/extracted_tables.json,1
gpt4o,generated_paper_376,gpt4o/generated_paper_376,gpt4o/generated_paper_376/paper.tex,gpt4o/generated_paper_376/extracted_tables.json,2
gpt4o,generated_paper_377,gpt4o/generated_paper_377,gpt4o/generated_paper_377/paper.tex,gpt4o/generated_paper_377/extracted_tables.json,1
gpt4o,generated_paper_378,gpt4o/generated_paper_378,gpt4o/generated_paper_378/paper.tex,gpt4o/generated_paper_378/extracted_tables.json,2
gpt4o,generated_paper_379,gpt4o/generated_paper_379,gpt4o/generated_paper_379/paper.tex,gpt4o/generated_paper_379/extracted_tables.json,2
gpt4o,generated_paper_37,gpt4o/generated_paper_37,gpt4o/generated_paper_37/paper.tex,gpt4o/generated_paper_37/extracted_tables.json,3
gpt4o,generated_paper_380,gpt4o/generated_paper_380,gpt4o/generated_paper_380/paper.tex,gpt4o/generated_paper_380/extracted_tables.json,3
gpt4o,generated_paper_381,gpt4o/generated_paper_381,gpt4o/generated_paper_381/paper.tex,gpt4o/generated_paper_381/extracted_tables.json,1
gpt4o,generated_paper_382,gpt4o/generated_paper_382,gpt4o/generated_paper_382/paper.tex,gpt4o/generated_paper_382/extracted_tables.json,1
gpt4o,generated_paper_383,gpt4o/generated_paper_383,gpt4o/generated_paper_383/paper.tex,gpt4o/generated_paper_383/extracted_tables.json,3
gpt4o,generated_paper_384,gpt4o/generated_paper_384,gpt4o/generated_paper_384/paper.tex,gpt4o/generated_paper_384/extracted_tables.json,1
gpt4o,generated_paper_385,gpt4o/generated_paper_385,gpt4o/generated_paper_385/paper.tex,gpt4o/generated_paper_385/extracted_tables.json,2
gpt4o,generated_paper_386,gpt4o/generated_paper_386,gpt4o/generated_paper_386/paper.tex,gpt4o/generated_paper_386/extracted_tables.json,3
gpt4o,generated_paper_387,gpt4o/generated_paper_387,gpt4o/generated_paper_387/paper.tex,gpt4o/generated_paper_387/extracted_tables.json,2
gpt4o,generated_paper_388,gpt4o/generated_paper_388,gpt4o/generated_paper_388/paper.tex,gpt4o/generated_paper_388/extracted_tables.json,2
gpt4o,generated_paper_389,gpt4o/generated_paper_389,gpt4o/generated_paper_389/paper.tex,gpt4o/generated_paper_389/extracted_tables.json,3
gpt4o,generated_paper_38,gpt4o/generated_paper_38,gpt4o/generated_paper_38/paper.tex,gpt4o/generated_paper_38/extracted_tables.json,1
gpt4o,generated_paper_390,gpt4o/generated_paper_390,gpt4o/generated_paper_390/paper.tex,gpt4o/generated_paper_390/extracted_tables.json,3
gpt4o,generated_paper_391,gpt4o/generated_paper_391,gpt4o/generated_paper_391/paper.tex,gpt4o/generated_paper_391/extracted_tables.json,1
gpt4o,generated_paper_392,gpt4o/generated_paper_392,gpt4o/generated_paper_392/paper.tex,gpt4o/generated_paper_392/extracted_tables.json,1
gpt4o,generated_paper_393,gpt4o/generated_paper_393,gpt4o/generated_paper_393/paper.tex,gpt4o/generated_paper_393/extracted_tables.json,2
gpt4o,generated_paper_394,gpt4o/generated_paper_394,gpt4o/generated_paper_394/paper.tex,gpt4o/generated_paper_394/extracted_tables.json,1
gpt4o,generated_paper_395,gpt4o/generated_paper_395,gpt4o/generated_paper_395/paper.tex,gpt4o/generated_paper_395/extracted_tables.json,2
gpt4o,generated_paper_396,gpt4o/generated_paper_396,gpt4o/generated_paper_396/paper.tex,gpt4o/generated_paper_396/extracted_tables.json,2
gpt4o,generated_paper_397,gpt4o/generated_paper_397,gpt4o/generated_paper_397/paper.tex,gpt4o/generated_paper_397/extracted_tables.json,2
gpt4o,generated_paper_398,gpt4o/generated_paper_398,gpt4o/generated_paper_398/paper.tex,gpt4o/generated_paper_398/extracted_tables.json,1
gpt4o,generated_paper_399,gpt4o/generated_paper_399,gpt4o/generated_paper_399/paper.tex,gpt4o/generated_paper_399/extracted_tables.json,2
gpt4o,generated_paper_39,gpt4o/generated_paper_39,gpt4o/generated_paper_39/paper.tex,gpt4o/generated_paper_39/extracted_tables.json,2
gpt4o,generated_paper_3,gpt4o/generated_paper_3,gpt4o/generated_paper_3/paper.tex,gpt4o/generated_paper_3/extracted_tables.json,2
gpt4o,generated_paper_400,gpt4o/generated_paper_400,gpt4o/generated_paper_400/paper.tex,gpt4o/generated_paper_400/extracted_tables.json,1
gpt4o,generated_paper_401,gpt4o/generated_paper_401,gpt4o/generated_paper_401/paper.tex,gpt4o/generated_paper_401/extracted_tables.json,1
gpt4o,generated_paper_402,gpt4o/generated_paper_402,gpt4o/generated_paper_402/paper.tex,gpt4o/generated_paper_402/extracted_tables.json,1
gpt4o,generated_paper_403,gpt4o/generated_paper_403,gpt4o/generated_paper_403/paper.tex,gpt4o/generated_paper_403/extracted_tables.json,2
gpt4o,generated_paper_404,gpt4o/generated_paper_404,gpt4o/generated_paper_404/paper.tex,gpt4o/generated_paper_404/extracted_tables.json,1
gpt4o,generated_paper_405,gpt4o/generated_paper_405,gpt4o/generated_paper_405/paper.tex,gpt4o/generated_paper_405/extracted_tables.json,1
gpt4o,generated_paper_406,gpt4o/generated_paper_406,gpt4o/generated_paper_406/paper.tex,gpt4o/generated_paper_406/extracted_tables.json,2
gpt4o,generated_paper_407,gpt4o/generated_paper_407,gpt4o/generated_paper_407/paper.tex,gpt4o/generated_paper_407/extracted_tables.json,3
gpt4o,generated_paper_408,gpt4o/generated_paper_408,gpt4o/generated_paper_408/paper.tex,gpt4o/generated_paper_408/extracted_tables.json,2
gpt4o,generated_paper_409,gpt4o/generated_paper_409,gpt4o/generated_paper_409/paper.tex,gpt4o/generated_paper_409/extracted_tables.json,3
gpt4o,generated_paper_40,gpt4o/generated_paper_40,gpt4o/generated_paper_40/paper.tex,gpt4o/generated_paper_40/extracted_tables.json,2
gpt4o,generated_paper_410,gpt4o/generated_paper_410,gpt4o/generated_paper_410/paper.tex,gpt4o/generated_paper_410/extracted_tables.json,2
gpt4o,generated_paper_411,gpt4o/generated_paper_411,gpt4o/generated_paper_411/paper.tex,gpt4o/generated_paper_411/extracted_tables.json,2
gpt4o,generated_paper_412,gpt4o/generated_paper_412,gpt4o/generated_paper_412/paper.tex,gpt4o/generated_paper_412/extracted_tables.json,1
gpt4o,generated_paper_413,gpt4o/generated_paper_413,gpt4o/generated_paper_413/paper.tex,gpt4o/generated_paper_413/extracted_tables.json,2
